name,gu,address,longitude,latitude,_id,guId,,,,,
예관동,중구,중구 예관동,126.9982726,37.56407148,63445ab0adb5727d4d008437,63441c64be26106c41c6d749,,,,,
예장동,중구,중구 예장동,126.9898829,37.55516129,63445ab0adb5727d4d008438,63441c64be26106c41c6d749,,,,,
삼각동,중구,중구 삼각동,126.9843093,37.56794142,63445ab0adb5727d4d008439,63441c64be26106c41c6d749,,,,,
을지로6가,중구,중구 을지로6가,127.0065771,37.56749629,63445ab0adb5727d4d00843a,63441c64be26106c41c6d749,,,,,
입정동,중구,중구 입정동,126.9927627,37.56767557,63445ab0adb5727d4d00843b,63441c64be26106c41c6d749,,,,,
을지로5가,중구,중구 을지로5가,127.00076,37.56704508,63445ab0adb5727d4d00843c,63441c64be26106c41c6d749,,,,,
인현동2가,중구,중구 인현동2가,126.9960802,37.56417056,63445ab0adb5727d4d00843d,63441c64be26106c41c6d749,,,,,
장충동1가,중구,중구 장충동1가,127.0065272,37.5636387,63445ab0adb5727d4d00843e,63441c64be26106c41c6d749,,,,,
을지로7가,중구,중구 을지로7가,127.0097585,37.56642533,63445ab0adb5727d4d00843f,63441c64be26106c41c6d749,,,,,
장교동,중구,중구 장교동,126.9868258,37.56745554,63445ab0adb5727d4d008440,63441c64be26106c41c6d749,,,,,
의주로1가,중구,중구 의주로1가,126.968646,37.5636841,63445ab0adb5727d4d008441,63441c64be26106c41c6d749,,,,,
의주로2가,중구,중구 의주로2가,126.9695579,37.56066436,63445ab0adb5727d4d008442,63441c64be26106c41c6d749,,,,,
오장동,중구,중구 오장동,127.000704,37.56445824,63445ab0adb5727d4d008443,63441c64be26106c41c6d749,,,,,
저동1가,중구,중구 저동1가,126.9878802,37.56422745,63445ab0adb5727d4d008444,63441c64be26106c41c6d749,,,,,
초동,중구,중구 초동,126.992011,37.56455077,63445ab0adb5727d4d008445,63441c64be26106c41c6d749,,,,,
장충동2가,중구,중구 장충동2가,127.0059259,37.56190439,63445ab0adb5727d4d008446,63441c64be26106c41c6d749,,,,,
중림동,중구,중구 중림동,126.9640755,37.55428201,63445ab0adb5727d4d008447,63441c64be26106c41c6d749,,,,,
충무로2가,중구,중구 충무로2가,126.9877134,37.56177433,63445ab0adb5727d4d008448,63441c64be26106c41c6d749,,,,,
저동2가,중구,중구 저동2가,126.989662,37.5643056,63445ab0adb5727d4d008449,63441c64be26106c41c6d749,,,,,
충무로1가,중구,중구 충무로1가,126.9826502,37.56103229,63445ab0adb5727d4d00844a,63441c64be26106c41c6d749,,,,,
정동,중구,중구 정동,126.9733001,37.56614563,63445ab0adb5727d4d00844b,63441c64be26106c41c6d749,,,,,
주교동,중구,중구 주교동,126.9992014,37.56826863,63445ab0adb5727d4d00844c,63441c64be26106c41c6d749,,,,,
인현동1가,중구,중구 인현동1가,126.9941156,37.56455769,63445ab0adb5727d4d00844d,63441c64be26106c41c6d749,,,,,
충무로4가,중구,중구 충무로4가,126.9957563,37.5623014,63445ab0adb5727d4d00844e,63441c64be26106c41c6d749,,,,,
필동2가,중구,중구 필동2가,126.9936874,37.5609011,63445ab0adb5727d4d00844f,63441c64be26106c41c6d749,,,,,
충무로3가,중구,중구 충무로3가,126.9913569,37.56227923,63445ab0adb5727d4d008450,63441c64be26106c41c6d749,,,,,
필동1가,중구,중구 필동1가,126.9918808,37.56198283,63445ab0adb5727d4d008451,63441c64be26106c41c6d749,,,,,
황학동,중구,중구 황학동,127.0206602,37.56855608,63445ab0adb5727d4d008452,63441c64be26106c41c6d749,,,,,
충무로5가,중구,중구 충무로5가,126.999309,37.56257547,63445ab0adb5727d4d008453,63441c64be26106c41c6d749,,,,,
필동3가,중구,중구 필동3가,126.9970142,37.5605281,63445ab0adb5727d4d008454,63441c64be26106c41c6d749,,,,,
충정로1가,중구,중구 충정로1가,126.968471,37.56687882,63445ab0adb5727d4d008455,63441c64be26106c41c6d749,,,,,
태평로1가,중구,중구 태평로1가,126.9772372,37.56757145,63445ab0adb5727d4d008456,63441c64be26106c41c6d749,,,,,
주자동,중구,중구 주자동,126.9893955,37.56067892,63445ab0adb5727d4d008457,63441c64be26106c41c6d749,,,,,
상봉동,중랑구,중랑구 상봉동,127.0909576,37.60021633,63445ab0adb5727d4d008458,63441c64be26106c41c6d749,,,,,
회현동2가,중구,중구 회현동2가,126.9823486,37.56040748,63445ab0adb5727d4d008459,63441c64be26106c41c6d749,,,,,
묵동,중랑구,중랑구 묵동,127.0784998,37.61248742,63445ab0adb5727d4d00845a,63441c64be26106c41c6d749,,,,,
중화동,중랑구,중랑구 중화동,127.0793966,37.60042857,63445ab0adb5727d4d00845b,63441c64be26106c41c6d749,,,,,
신내동,중랑구,중랑구 신내동,127.093149,37.610216,63445ab0adb5727d4d00845c,63441c64be26106c41c6d749,,,,,
망우동,중랑구,중랑구 망우동,127.1070746,37.60039173,63445ab0adb5727d4d00845d,63441c78be26106c41c6d74a,,,,,
회현동1가,중구,중구 회현동1가,126.9800414,37.56045182,63445ab0adb5727d4d00845e,63441c78be26106c41c6d74a,,,,,
회현동3가,중구,중구 회현동3가,126.9840722,37.56002017,63445ab0adb5727d4d00845f,63441c78be26106c41c6d74a,,,,,
흥인동,중구,중구 흥인동,127.0168294,37.5675597,63445ab0adb5727d4d008460,63441c78be26106c41c6d74a,,,,,
태평로2가,중구,중구 태평로2가,126.9766923,37.56324338,63445ab0adb5727d4d008461,63441c78be26106c41c6d74a,,,,,
면목동,중랑구,중랑구 면목동,127.0904337,37.5819082,63445ab0adb5727d4d008462,63441c78be26106c41c6d74a,,,,,
